region,civilstånd,ålder,kön,år,Folkmängd
00 Riket,gifta,85 år,kvinnor,1968,869.0
00 Riket,gifta,85 år,kvinnor,1969,877.0
00 Riket,gifta,85 år,kvinnor,1970,933.0
00 Riket,gifta,85 år,kvinnor,1971,929.0
00 Riket,gifta,85 år,kvinnor,1972,1039.0
00 Riket,gifta,85 år,kvinnor,1973,986.0
00 Riket,gifta,85 år,kvinnor,1974,1108.0
00 Riket,gifta,85 år,kvinnor,1975,1160.0
00 Riket,gifta,85 år,kvinnor,1976,1269.0
00 Riket,gifta,85 år,kvinnor,1977,1242.0
00 Riket,gifta,85 år,kvinnor,1978,1316.0
00 Riket,gifta,85 år,kvinnor,1979,1350.0
00 Riket,gifta,85 år,kvinnor,1980,1397.0
00 Riket,gifta,85 år,kvinnor,1981,1485.0
00 Riket,gifta,85 år,kvinnor,1982,1474.0
00 Riket,gifta,85 år,kvinnor,1983,1613.0
00 Riket,gifta,85 år,kvinnor,1984,1691.0
00 Riket,gifta,85 år,kvinnor,1985,1893.0
00 Riket,gifta,85 år,kvinnor,1986,1925.0
00 Riket,gifta,85 år,kvinnor,1987,2135.0
00 Riket,gifta,85 år,kvinnor,1988,2201.0
00 Riket,gifta,85 år,kvinnor,1989,2274.0
00 Riket,gifta,85 år,kvinnor,1990,2453.0
00 Riket,gifta,85 år,kvinnor,1991,2670.0
00 Riket,gifta,85 år,kvinnor,1992,2796.0
00 Riket,gifta,85 år,kvinnor,1993,2943.0
00 Riket,gifta,85 år,kvinnor,1994,3236.0
00 Riket,gifta,85 år,kvinnor,1995,3178.0
00 Riket,gifta,85 år,kvinnor,1996,3340.0
00 Riket,gifta,85 år,kvinnor,1997,3742.0
00 Riket,gifta,85 år,kvinnor,1998,3530.0
00 Riket,gifta,85 år,kvinnor,1999,3781.0
00 Riket,gifta,85 år,kvinnor,2000,3705.0
00 Riket,gifta,85 år,kvinnor,2001,3888.0
00 Riket,gifta,85 år,kvinnor,2002,3910.0
00 Riket,gifta,85 år,kvinnor,2003,4102.0
00 Riket,gifta,85 år,kvinnor,2004,4291.0
00 Riket,gifta,85 år,kvinnor,2005,5440.0
00 Riket,gifta,85 år,kvinnor,2006,5361.0
00 Riket,gifta,85 år,kvinnor,2007,4975.0
00 Riket,gifta,85 år,kvinnor,2008,5232.0
00 Riket,gifta,85 år,kvinnor,2009,5167.0
00 Riket,gifta,85 år,kvinnor,2010,5428.0
00 Riket,gifta,85 år,kvinnor,2011,5283.0
00 Riket,gifta,85 år,kvinnor,2012,5326.0
00 Riket,gifta,85 år,kvinnor,2013,5597.0
00 Riket,gifta,85 år,kvinnor,2014,5572.0
00 Riket,gifta,85 år,kvinnor,2015,5700.0
00 Riket,gifta,85 år,kvinnor,2016,5663.0
00 Riket,gifta,85 år,kvinnor,2017,5888.0
00 Riket,gifta,85 år,kvinnor,2018,5582.0
00 Riket,gifta,85 år,kvinnor,2019,5971.0
00 Riket,gifta,85 år,kvinnor,2020,6080.0
00 Riket,gifta,85 år,kvinnor,2021,6684.0
00 Riket,gifta,85 år,kvinnor,2022,6998.0
00 Riket,gifta,85 år,kvinnor,2023,7534.0
00 Riket,gifta,86 år,män,1968,1562.0
00 Riket,gifta,86 år,män,1969,1606.0
00 Riket,gifta,86 år,män,1970,1801.0
00 Riket,gifta,86 år,män,1971,1816.0
00 Riket,gifta,86 år,män,1972,1911.0
00 Riket,gifta,86 år,män,1973,2018.0
00 Riket,gifta,86 år,män,1974,2021.0
00 Riket,gifta,86 år,män,1975,2073.0
00 Riket,gifta,86 år,män,1976,2152.0
00 Riket,gifta,86 år,män,1977,2254.0
00 Riket,gifta,86 år,män,1978,2329.0
00 Riket,gifta,86 år,män,1979,2443.0
00 Riket,gifta,86 år,män,1980,2569.0
00 Riket,gifta,86 år,män,1981,2584.0
00 Riket,gifta,86 år,män,1982,2886.0
00 Riket,gifta,86 år,män,1983,2841.0
00 Riket,gifta,86 år,män,1984,2979.0
00 Riket,gifta,86 år,män,1985,3001.0
00 Riket,gifta,86 år,män,1986,3223.0
00 Riket,gifta,86 år,män,1987,3496.0
00 Riket,gifta,86 år,män,1988,3656.0
00 Riket,gifta,86 år,män,1989,3663.0
00 Riket,gifta,86 år,män,1990,3910.0
00 Riket,gifta,86 år,män,1991,4033.0
00 Riket,gifta,86 år,män,1992,4397.0
00 Riket,gifta,86 år,män,1993,4474.0
00 Riket,gifta,86 år,män,1994,4784.0
00 Riket,gifta,86 år,män,1995,5123.0
00 Riket,gifta,86 år,män,1996,5263.0
00 Riket,gifta,86 år,män,1997,5336.0
00 Riket,gifta,86 år,män,1998,5558.0
00 Riket,gifta,86 år,män,1999,5620.0
00 Riket,gifta,86 år,män,2000,5705.0
00 Riket,gifta,86 år,män,2001,5690.0
00 Riket,gifta,86 år,män,2002,5889.0
00 Riket,gifta,86 år,män,2003,6118.0
00 Riket,gifta,86 år,män,2004,6228.0
00 Riket,gifta,86 år,män,2005,6490.0
00 Riket,gifta,86 år,män,2006,7938.0
00 Riket,gifta,86 år,män,2007,7696.0
00 Riket,gifta,86 år,män,2008,7313.0
00 Riket,gifta,86 år,män,2009,7851.0
00 Riket,gifta,86 år,män,2010,7574.0
00 Riket,gifta,86 år,män,2011,7520.0
00 Riket,gifta,86 år,män,2012,7614.0
00 Riket,gifta,86 år,män,2013,7497.0
00 Riket,gifta,86 år,män,2014,7881.0
00 Riket,gifta,86 år,män,2015,7630.0
00 Riket,gifta,86 år,män,2016,7945.0
00 Riket,gifta,86 år,män,2017,8192.0
00 Riket,gifta,86 år,män,2018,8354.0
00 Riket,gifta,86 år,män,2019,8248.0
00 Riket,gifta,86 år,män,2020,8214.0
00 Riket,gifta,86 år,män,2021,8749.0
00 Riket,gifta,86 år,män,2022,9454.0
00 Riket,gifta,86 år,män,2023,9747.0
00 Riket,gifta,86 år,kvinnor,1968,578.0
00 Riket,gifta,86 år,kvinnor,1969,636.0
00 Riket,gifta,86 år,kvinnor,1970,673.0
00 Riket,gifta,86 år,kvinnor,1971,715.0
00 Riket,gifta,86 år,kvinnor,1972,688.0
00 Riket,gifta,86 år,kvinnor,1973,789.0
00 Riket,gifta,86 år,kvinnor,1974,749.0
00 Riket,gifta,86 år,kvinnor,1975,835.0
00 Riket,gifta,86 år,kvinnor,1976,865.0
00 Riket,gifta,86 år,kvinnor,1977,937.0
00 Riket,gifta,86 år,kvinnor,1978,959.0
00 Riket,gifta,86 år,kvinnor,1979,985.0
00 Riket,gifta,86 år,kvinnor,1980,1027.0
00 Riket,gifta,86 år,kvinnor,1981,1064.0
00 Riket,gifta,86 år,kvinnor,1982,1107.0
00 Riket,gifta,86 år,kvinnor,1983,1115.0
00 Riket,gifta,86 år,kvinnor,1984,1241.0
00 Riket,gifta,86 år,kvinnor,1985,1282.0
00 Riket,gifta,86 år,kvinnor,1986,1411.0
00 Riket,gifta,86 år,kvinnor,1987,1479.0
00 Riket,gifta,86 år,kvinnor,1988,1614.0
00 Riket,gifta,86 år,kvinnor,1989,1692.0
00 Riket,gifta,86 år,kvinnor,1990,1805.0
00 Riket,gifta,86 år,kvinnor,1991,1909.0
00 Riket,gifta,86 år,kvinnor,1992,2070.0
00 Riket,gifta,86 år,kvinnor,1993,2186.0
00 Riket,gifta,86 år,kvinnor,1994,2333.0
00 Riket,gifta,86 år,kvinnor,1995,2576.0
00 Riket,gifta,86 år,kvinnor,1996,2539.0
00 Riket,gifta,86 år,kvinnor,1997,2643.0
00 Riket,gifta,86 år,kvinnor,1998,2974.0
00 Riket,gifta,86 år,kvinnor,1999,2811.0
00 Riket,gifta,86 år,kvinnor,2000,3032.0
00 Riket,gifta,86 år,kvinnor,2001,2925.0
00 Riket,gifta,86 år,kvinnor,2002,3113.0
00 Riket,gifta,86 år,kvinnor,2003,3158.0
00 Riket,gifta,86 år,kvinnor,2004,3260.0
00 Riket,gifta,86 år,kvinnor,2005,3476.0
00 Riket,gifta,86 år,kvinnor,2006,4402.0
00 Riket,gifta,86 år,kvinnor,2007,4370.0
00 Riket,gifta,86 år,kvinnor,2008,4032.0
00 Riket,gifta,86 år,kvinnor,2009,4271.0
00 Riket,gifta,86 år,kvinnor,2010,4247.0
00 Riket,gifta,86 år,kvinnor,2011,4471.0
00 Riket,gifta,86 år,kvinnor,2012,4343.0
00 Riket,gifta,86 år,kvinnor,2013,4401.0
00 Riket,gifta,86 år,kvinnor,2014,4641.0
00 Riket,gifta,86 år,kvinnor,2015,4589.0
00 Riket,gifta,86 år,kvinnor,2016,4723.0
00 Riket,gifta,86 år,kvinnor,2017,4669.0
00 Riket,gifta,86 år,kvinnor,2018,4887.0
00 Riket,gifta,86 år,kvinnor,2019,4697.0
00 Riket,gifta,86 år,kvinnor,2020,4954.0
00 Riket,gifta,86 år,kvinnor,2021,5141.0
00 Riket,gifta,86 år,kvinnor,2022,5642.0
00 Riket,gifta,86 år,kvinnor,2023,5964.0
00 Riket,gifta,87 år,män,1968,1103.0
00 Riket,gifta,87 år,män,1969,1191.0
00 Riket,gifta,87 år,män,1970,1253.0
00 Riket,gifta,87 år,män,1971,1393.0
00 Riket,gifta,87 år,män,1972,1393.0
00 Riket,gifta,87 år,män,1973,1480.0
00 Riket,gifta,87 år,män,1974,1564.0
00 Riket,gifta,87 år,män,1975,1576.0
00 Riket,gifta,87 år,män,1976,1604.0
00 Riket,gifta,87 år,män,1977,1687.0
00 Riket,gifta,87 år,män,1978,1721.0
00 Riket,gifta,87 år,män,1979,1799.0
00 Riket,gifta,87 år,män,1980,1909.0
00 Riket,gifta,87 år,män,1981,2038.0
00 Riket,gifta,87 år,män,1982,2013.0
00 Riket,gifta,87 år,män,1983,2243.0
00 Riket,gifta,87 år,män,1984,2266.0
00 Riket,gifta,87 år,män,1985,2332.0
00 Riket,gifta,87 år,män,1986,2328.0
00 Riket,gifta,87 år,män,1987,2570.0
00 Riket,gifta,87 år,män,1988,2754.0
00 Riket,gifta,87 år,män,1989,2939.0
00 Riket,gifta,87 år,män,1990,2901.0
00 Riket,gifta,87 år,män,1991,3141.0
00 Riket,gifta,87 år,män,1992,3265.0
00 Riket,gifta,87 år,män,1993,3524.0
00 Riket,gifta,87 år,män,1994,3610.0
00 Riket,gifta,87 år,män,1995,3857.0
00 Riket,gifta,87 år,män,1996,4136.0
00 Riket,gifta,87 år,män,1997,4276.0
00 Riket,gifta,87 år,män,1998,4331.0
00 Riket,gifta,87 år,män,1999,4488.0
00 Riket,gifta,87 år,män,2000,4573.0
00 Riket,gifta,87 år,män,2001,4701.0
00 Riket,gifta,87 år,män,2002,4642.0
00 Riket,gifta,87 år,män,2003,4878.0
00 Riket,gifta,87 år,män,2004,5099.0
00 Riket,gifta,87 år,män,2005,5104.0
00 Riket,gifta,87 år,män,2006,5408.0
00 Riket,gifta,87 år,män,2007,6692.0
00 Riket,gifta,87 år,män,2008,6389.0
00 Riket,gifta,87 år,män,2009,6142.0
00 Riket,gifta,87 år,män,2010,6636.0
00 Riket,gifta,87 år,män,2011,6377.0
00 Riket,gifta,87 år,män,2012,6321.0
00 Riket,gifta,87 år,män,2013,6466.0
00 Riket,gifta,87 år,män,2014,6379.0
00 Riket,gifta,87 år,män,2015,6722.0
00 Riket,gifta,87 år,män,2016,6528.0
00 Riket,gifta,87 år,män,2017,6727.0
00 Riket,gifta,87 år,män,2018,7021.0
00 Riket,gifta,87 år,män,2019,7188.0
00 Riket,gifta,87 år,män,2020,7020.0
00 Riket,gifta,87 år,män,2021,7112.0
00 Riket,gifta,87 år,män,2022,7584.0
00 Riket,gifta,87 år,män,2023,8247.0
00 Riket,gifta,87 år,kvinnor,1968,365.0
00 Riket,gifta,87 år,kvinnor,1969,421.0
00 Riket,gifta,87 år,kvinnor,1970,459.0
00 Riket,gifta,87 år,kvinnor,1971,493.0
00 Riket,gifta,87 år,kvinnor,1972,505.0
00 Riket,gifta,87 år,kvinnor,1973,502.0
00 Riket,gifta,87 år,kvinnor,1974,594.0
00 Riket,gifta,87 år,kvinnor,1975,541.0
00 Riket,gifta,87 år,kvinnor,1976,599.0
00 Riket,gifta,87 år,kvinnor,1977,647.0
00 Riket,gifta,87 år,kvinnor,1978,679.0
00 Riket,gifta,87 år,kvinnor,1979,722.0
00 Riket,gifta,87 år,kvinnor,1980,729.0
00 Riket,gifta,87 år,kvinnor,1981,770.0
00 Riket,gifta,87 år,kvinnor,1982,779.0
00 Riket,gifta,87 år,kvinnor,1983,816.0
00 Riket,gifta,87 år,kvinnor,1984,816.0
00 Riket,gifta,87 år,kvinnor,1985,919.0
00 Riket,gifta,87 år,kvinnor,1986,946.0
00 Riket,gifta,87 år,kvinnor,1987,1083.0
00 Riket,gifta,87 år,kvinnor,1988,1122.0
00 Riket,gifta,87 år,kvinnor,1989,1277.0
00 Riket,gifta,87 år,kvinnor,1990,1302.0
00 Riket,gifta,87 år,kvinnor,1991,1383.0
00 Riket,gifta,87 år,kvinnor,1992,1461.0
00 Riket,gifta,87 år,kvinnor,1993,1540.0
00 Riket,gifta,87 år,kvinnor,1994,1689.0
00 Riket,gifta,87 år,kvinnor,1995,1773.0
00 Riket,gifta,87 år,kvinnor,1996,1960.0
00 Riket,gifta,87 år,kvinnor,1997,1965.0
00 Riket,gifta,87 år,kvinnor,1998,2055.0
00 Riket,gifta,87 år,kvinnor,1999,2281.0
00 Riket,gifta,87 år,kvinnor,2000,2228.0
00 Riket,gifta,87 år,kvinnor,2001,2364.0
00 Riket,gifta,87 år,kvinnor,2002,2264.0
00 Riket,gifta,87 år,kvinnor,2003,2446.0
00 Riket,gifta,87 år,kvinnor,2004,2446.0
00 Riket,gifta,87 år,kvinnor,2005,2536.0
00 Riket,gifta,87 år,kvinnor,2006,2762.0
00 Riket,gifta,87 år,kvinnor,2007,3501.0
00 Riket,gifta,87 år,kvinnor,2008,3491.0
00 Riket,gifta,87 år,kvinnor,2009,3202.0
00 Riket,gifta,87 år,kvinnor,2010,3432.0
00 Riket,gifta,87 år,kvinnor,2011,3444.0
00 Riket,gifta,87 år,kvinnor,2012,3567.0
00 Riket,gifta,87 år,kvinnor,2013,3473.0
00 Riket,gifta,87 år,kvinnor,2014,3557.0
00 Riket,gifta,87 år,kvinnor,2015,3755.0
00 Riket,gifta,87 år,kvinnor,2016,3716.0
00 Riket,gifta,87 år,kvinnor,2017,3830.0
00 Riket,gifta,87 år,kvinnor,2018,3798.0
00 Riket,gifta,87 år,kvinnor,2019,4019.0
00 Riket,gifta,87 år,kvinnor,2020,3801.0
00 Riket,gifta,87 år,kvinnor,2021,4097.0
00 Riket,gifta,87 år,kvinnor,2022,4216.0
00 Riket,gifta,87 år,kvinnor,2023,4662.0
00 Riket,gifta,88 år,män,1968,770.0
00 Riket,gifta,88 år,män,1969,844.0
00 Riket,gifta,88 år,män,1970,909.0
00 Riket,gifta,88 år,män,1971,917.0
00 Riket,gifta,88 år,män,1972,1023.0
00 Riket,gifta,88 år,män,1973,1068.0
00 Riket,gifta,88 år,män,1974,1130.0
00 Riket,gifta,88 år,män,1975,1166.0
00 Riket,gifta,88 år,män,1976,1176.0
00 Riket,gifta,88 år,män,1977,1215.0
00 Riket,gifta,88 år,män,1978,1281.0
00 Riket,gifta,88 år,män,1979,1308.0
00 Riket,gifta,88 år,män,1980,1388.0
00 Riket,gifta,88 år,män,1981,1427.0
00 Riket,gifta,88 år,män,1982,1558.0
00 Riket,gifta,88 år,män,1983,1558.0
00 Riket,gifta,88 år,män,1984,1749.0
00 Riket,gifta,88 år,män,1985,1733.0
00 Riket,gifta,88 år,män,1986,1751.0
00 Riket,gifta,88 år,män,1987,1811.0
00 Riket,gifta,88 år,män,1988,2000.0
00 Riket,gifta,88 år,män,1989,2178.0
00 Riket,gifta,88 år,män,1990,2304.0
00 Riket,gifta,88 år,män,1991,2262.0
00 Riket,gifta,88 år,män,1992,2480.0
00 Riket,gifta,88 år,män,1993,2506.0
00 Riket,gifta,88 år,män,1994,2824.0
00 Riket,gifta,88 år,män,1995,2834.0
00 Riket,gifta,88 år,män,1996,3032.0
00 Riket,gifta,88 år,män,1997,3269.0
00 Riket,gifta,88 år,män,1998,3406.0
00 Riket,gifta,88 år,män,1999,3440.0
00 Riket,gifta,88 år,män,2000,3615.0
00 Riket,gifta,88 år,män,2001,3666.0
00 Riket,gifta,88 år,män,2002,3775.0
00 Riket,gifta,88 år,män,2003,3714.0
00 Riket,gifta,88 år,män,2004,3914.0
00 Riket,gifta,88 år,män,2005,4094.0
00 Riket,gifta,88 år,män,2006,4152.0
00 Riket,gifta,88 år,män,2007,4408.0
00 Riket,gifta,88 år,män,2008,5478.0
00 Riket,gifta,88 år,män,2009,5212.0
00 Riket,gifta,88 år,män,2010,5028.0
00 Riket,gifta,88 år,män,2011,5448.0
00 Riket,gifta,88 år,män,2012,5253.0
00 Riket,gifta,88 år,män,2013,5228.0
00 Riket,gifta,88 år,män,2014,5381.0
00 Riket,gifta,88 år,män,2015,5284.0
00 Riket,gifta,88 år,män,2016,5654.0
00 Riket,gifta,88 år,män,2017,5425.0
00 Riket,gifta,88 år,män,2018,5650.0
00 Riket,gifta,88 år,män,2019,5920.0
00 Riket,gifta,88 år,män,2020,5992.0
00 Riket,gifta,88 år,män,2021,5910.0
00 Riket,gifta,88 år,män,2022,5969.0
00 Riket,gifta,88 år,män,2023,6436.0
00 Riket,gifta,88 år,kvinnor,1968,262.0
00 Riket,gifta,88 år,kvinnor,1969,251.0
00 Riket,gifta,88 år,kvinnor,1970,320.0
00 Riket,gifta,88 år,kvinnor,1971,341.0
00 Riket,gifta,88 år,kvinnor,1972,352.0
00 Riket,gifta,88 år,kvinnor,1973,365.0
00 Riket,gifta,88 år,kvinnor,1974,363.0
00 Riket,gifta,88 år,kvinnor,1975,448.0
00 Riket,gifta,88 år,kvinnor,1976,386.0
00 Riket,gifta,88 år,kvinnor,1977,421.0
00 Riket,gifta,88 år,kvinnor,1978,453.0
00 Riket,gifta,88 år,kvinnor,1979,472.0
00 Riket,gifta,88 år,kvinnor,1980,516.0
00 Riket,gifta,88 år,kvinnor,1981,527.0
00 Riket,gifta,88 år,kvinnor,1982,549.0
00 Riket,gifta,88 år,kvinnor,1983,566.0
00 Riket,gifta,88 år,kvinnor,1984,601.0
00 Riket,gifta,88 år,kvinnor,1985,591.0
00 Riket,gifta,88 år,kvinnor,1986,684.0
00 Riket,gifta,88 år,kvinnor,1987,721.0
00 Riket,gifta,88 år,kvinnor,1988,783.0
00 Riket,gifta,88 år,kvinnor,1989,844.0
00 Riket,gifta,88 år,kvinnor,1990,957.0
00 Riket,gifta,88 år,kvinnor,1991,958.0
00 Riket,gifta,88 år,kvinnor,1992,1034.0
00 Riket,gifta,88 år,kvinnor,1993,1122.0
00 Riket,gifta,88 år,kvinnor,1994,1180.0
00 Riket,gifta,88 år,kvinnor,1995,1265.0
00 Riket,gifta,88 år,kvinnor,1996,1319.0
00 Riket,gifta,88 år,kvinnor,1997,1487.0
00 Riket,gifta,88 år,kvinnor,1998,1456.0
00 Riket,gifta,88 år,kvinnor,1999,1552.0
00 Riket,gifta,88 år,kvinnor,2000,1709.0
00 Riket,gifta,88 år,kvinnor,2001,1689.0
00 Riket,gifta,88 år,kvinnor,2002,1808.0
00 Riket,gifta,88 år,kvinnor,2003,1720.0
00 Riket,gifta,88 år,kvinnor,2004,1899.0
00 Riket,gifta,88 år,kvinnor,2005,1883.0
00 Riket,gifta,88 år,kvinnor,2006,1943.0
00 Riket,gifta,88 år,kvinnor,2007,2141.0
00 Riket,gifta,88 år,kvinnor,2008,2728.0
00 Riket,gifta,88 år,kvinnor,2009,2715.0
00 Riket,gifta,88 år,kvinnor,2010,2493.0
00 Riket,gifta,88 år,kvinnor,2011,2658.0
00 Riket,gifta,88 år,kvinnor,2012,2667.0
00 Riket,gifta,88 år,kvinnor,2013,2851.0
00 Riket,gifta,88 år,kvinnor,2014,2773.0
00 Riket,gifta,88 år,kvinnor,2015,2788.0
00 Riket,gifta,88 år,kvinnor,2016,2991.0
00 Riket,gifta,88 år,kvinnor,2017,2926.0
00 Riket,gifta,88 år,kvinnor,2018,3078.0
00 Riket,gifta,88 år,kvinnor,2019,3050.0
00 Riket,gifta,88 år,kvinnor,2020,3170.0
00 Riket,gifta,88 år,kvinnor,2021,3055.0
00 Riket,gifta,88 år,kvinnor,2022,3247.0
00 Riket,gifta,88 år,kvinnor,2023,3459.0
00 Riket,gifta,89 år,män,1968,603.0
00 Riket,gifta,89 år,män,1969,563.0
00 Riket,gifta,89 år,män,1970,617.0
00 Riket,gifta,89 år,män,1971,666.0
00 Riket,gifta,89 år,män,1972,688.0
00 Riket,gifta,89 år,män,1973,740.0
00 Riket,gifta,89 år,män,1974,821.0
00 Riket,gifta,89 år,män,1975,829.0
00 Riket,gifta,89 år,män,1976,838.0
00 Riket,gifta,89 år,män,1977,847.0
00 Riket,gifta,89 år,män,1978,892.0
00 Riket,gifta,89 år,män,1979,955.0
00 Riket,gifta,89 år,män,1980,960.0
00 Riket,gifta,89 år,män,1981,1018.0
00 Riket,gifta,89 år,män,1982,1083.0
00 Riket,gifta,89 år,män,1983,1166.0
00 Riket,gifta,89 år,män,1984,1172.0
00 Riket,gifta,89 år,män,1985,1343.0
00 Riket,gifta,89 år,män,1986,1280.0
00 Riket,gifta,89 år,män,1987,1311.0
00 Riket,gifta,89 år,män,1988,1383.0
00 Riket,gifta,89 år,män,1989,1526.0
00 Riket,gifta,89 år,män,1990,1655.0
00 Riket,gifta,89 år,män,1991,1752.0
00 Riket,gifta,89 år,män,1992,1749.0
00 Riket,gifta,89 år,män,1993,1879.0
00 Riket,gifta,89 år,män,1994,1933.0
00 Riket,gifta,89 år,män,1995,2171.0
00 Riket,gifta,89 år,män,1996,2212.0
00 Riket,gifta,89 år,män,1997,2334.0
00 Riket,gifta,89 år,män,1998,2511.0
00 Riket,gifta,89 år,män,1999,2641.0
00 Riket,gifta,89 år,män,2000,2678.0
00 Riket,gifta,89 år,män,2001,2797.0
00 Riket,gifta,89 år,män,2002,2858.0
00 Riket,gifta,89 år,män,2003,2933.0
00 Riket,gifta,89 år,män,2004,2936.0
00 Riket,gifta,89 år,män,2005,3074.0
00 Riket,gifta,89 år,män,2006,3244.0
00 Riket,gifta,89 år,män,2007,3270.0
00 Riket,gifta,89 år,män,2008,3518.0
00 Riket,gifta,89 år,män,2009,4335.0
00 Riket,gifta,89 år,män,2010,4225.0
00 Riket,gifta,89 år,män,2011,4038.0
00 Riket,gifta,89 år,män,2012,4343.0
00 Riket,gifta,89 år,män,2013,4250.0
00 Riket,gifta,89 år,män,2014,4271.0
00 Riket,gifta,89 år,män,2015,4312.0
00 Riket,gifta,89 år,män,2016,4369.0
00 Riket,gifta,89 år,män,2017,4587.0
00 Riket,gifta,89 år,män,2018,4456.0
00 Riket,gifta,89 år,män,2019,4716.0
00 Riket,gifta,89 år,män,2020,4833.0
00 Riket,gifta,89 år,män,2021,4937.0
00 Riket,gifta,89 år,män,2022,4901.0
00 Riket,gifta,89 år,män,2023,4937.0
00 Riket,gifta,89 år,kvinnor,1968,184.0
00 Riket,gifta,89 år,kvinnor,1969,182.0
00 Riket,gifta,89 år,kvinnor,1970,176.0
00 Riket,gifta,89 år,kvinnor,1971,227.0
00 Riket,gifta,89 år,kvinnor,1972,245.0
00 Riket,gifta,89 år,kvinnor,1973,245.0
00 Riket,gifta,89 år,kvinnor,1974,269.0
00 Riket,gifta,89 år,kvinnor,1975,246.0
00 Riket,gifta,89 år,kvinnor,1976,310.0
00 Riket,gifta,89 år,kvinnor,1977,271.0
00 Riket,gifta,89 år,kvinnor,1978,282.0
00 Riket,gifta,89 år,kvinnor,1979,310.0
00 Riket,gifta,89 år,kvinnor,1980,337.0
00 Riket,gifta,89 år,kvinnor,1981,355.0
00 Riket,gifta,89 år,kvinnor,1982,384.0
00 Riket,gifta,89 år,kvinnor,1983,384.0
00 Riket,gifta,89 år,kvinnor,1984,410.0
00 Riket,gifta,89 år,kvinnor,1985,415.0
00 Riket,gifta,89 år,kvinnor,1986,418.0
00 Riket,gifta,89 år,kvinnor,1987,482.0
00 Riket,gifta,89 år,kvinnor,1988,518.0
00 Riket,gifta,89 år,kvinnor,1989,594.0
00 Riket,gifta,89 år,kvinnor,1990,599.0
00 Riket,gifta,89 år,kvinnor,1991,703.0
00 Riket,gifta,89 år,kvinnor,1992,721.0
00 Riket,gifta,89 år,kvinnor,1993,747.0
00 Riket,gifta,89 år,kvinnor,1994,844.0
00 Riket,gifta,89 år,kvinnor,1995,873.0
00 Riket,gifta,89 år,kvinnor,1996,916.0
00 Riket,gifta,89 år,kvinnor,1997,924.0
00 Riket,gifta,89 år,kvinnor,1998,1093.0
00 Riket,gifta,89 år,kvinnor,1999,1094.0
00 Riket,gifta,89 år,kvinnor,2000,1139.0
00 Riket,gifta,89 år,kvinnor,2001,1272.0
00 Riket,gifta,89 år,kvinnor,2002,1257.0
00 Riket,gifta,89 år,kvinnor,2003,1347.0
00 Riket,gifta,89 år,kvinnor,2004,1309.0
00 Riket,gifta,89 år,kvinnor,2005,1434.0
00 Riket,gifta,89 år,kvinnor,2006,1399.0
00 Riket,gifta,89 år,kvinnor,2007,1481.0
00 Riket,gifta,89 år,kvinnor,2008,1619.0
00 Riket,gifta,89 år,kvinnor,2009,2045.0
00 Riket,gifta,89 år,kvinnor,2010,2090.0
00 Riket,gifta,89 år,kvinnor,2011,1893.0
00 Riket,gifta,89 år,kvinnor,2012,1997.0
00 Riket,gifta,89 år,kvinnor,2013,2034.0
00 Riket,gifta,89 år,kvinnor,2014,2245.0
00 Riket,gifta,89 år,kvinnor,2015,2120.0
00 Riket,gifta,89 år,kvinnor,2016,2175.0
00 Riket,gifta,89 år,kvinnor,2017,2339.0
00 Riket,gifta,89 år,kvinnor,2018,2275.0
00 Riket,gifta,89 år,kvinnor,2019,2407.0
00 Riket,gifta,89 år,kvinnor,2020,2303.0
00 Riket,gifta,89 år,kvinnor,2021,2477.0
00 Riket,gifta,89 år,kvinnor,2022,2375.0
00 Riket,gifta,89 år,kvinnor,2023,2545.0
00 Riket,gifta,90 år,män,1968,362.0
00 Riket,gifta,90 år,män,1969,397.0
00 Riket,gifta,90 år,män,1970,406.0
00 Riket,gifta,90 år,män,1971,451.0
00 Riket,gifta,90 år,män,1972,492.0
00 Riket,gifta,90 år,män,1973,503.0
00 Riket,gifta,90 år,män,1974,527.0
00 Riket,gifta,90 år,män,1975,589.0
00 Riket,gifta,90 år,män,1976,592.0
00 Riket,gifta,90 år,män,1977,615.0
00 Riket,gifta,90 år,män,1978,615.0
00 Riket,gifta,90 år,män,1979,642.0
00 Riket,gifta,90 år,män,1980,674.0
00 Riket,gifta,90 år,män,1981,733.0
00 Riket,gifta,90 år,män,1982,764.0
00 Riket,gifta,90 år,män,1983,806.0
00 Riket,gifta,90 år,män,1984,857.0
00 Riket,gifta,90 år,män,1985,865.0
00 Riket,gifta,90 år,män,1986,978.0
00 Riket,gifta,90 år,män,1987,950.0
00 Riket,gifta,90 år,män,1988,959.0
00 Riket,gifta,90 år,män,1989,1040.0
00 Riket,gifta,90 år,män,1990,1121.0
00 Riket,gifta,90 år,män,1991,1284.0
00 Riket,gifta,90 år,män,1992,1308.0
00 Riket,gifta,90 år,män,1993,1274.0
00 Riket,gifta,90 år,män,1994,1409.0
00 Riket,gifta,90 år,män,1995,1448.0
00 Riket,gifta,90 år,män,1996,1624.0
00 Riket,gifta,90 år,män,1997,1650.0
00 Riket,gifta,90 år,män,1998,1780.0
00 Riket,gifta,90 år,män,1999,1872.0
00 Riket,gifta,90 år,män,2000,2005.0
00 Riket,gifta,90 år,män,2001,2037.0
00 Riket,gifta,90 år,män,2002,2093.0
00 Riket,gifta,90 år,män,2003,2194.0
00 Riket,gifta,90 år,män,2004,2284.0
